#1.Msg_size 2.Frags  3.Inst_active_diff 4.Inst_passive_diff 5.Inst_tot_diff  6.Cache_active_diff 7.Cache_passive_diff 8.Cache_tot_diff  9.Inst_per_put_ini 10.Inst_per_put_final 11.Inst_per_put_diff  12.Cache_per_put_ini 13.Cache_per_put_final 14.Cache_per_put_diff  15.Dca_active_diff 16.Dca_passive_diff 17.Dca_tot_diff  18.Tca_active_diff 19.Tca_passive_diff 20.Tca_tot_diff  21.Tch_percent_ini 22.Tch_percent_final  23.Tcm_percent_ini 24.Tcm_percent_final 
524288 1024 86.530232650702 56.580881326228 68.817440821409 -8.879789545223 -33.333477032321 -8.881283936304 14337.892722939418 1931.280792571740 86.530232650702 .639179688133 .695937499255 -8.879789545219 -33.071470421292 26.922998350865 -33.067986516318 -33.158342368291 28.138450802156 -33.152031117674 95.623618140163 96.421557017053 4.376381859836 3.578442982946
524288 2048 88.839819318013 68.003006484317 77.226486532705 -115.832360165760 75.000026005088 -115.824866465597 13187.286642552327 1471.725016360292 88.839819318013 .331578775121 .715654296154 -115.832360166250 -141.265852191021 31.250071311826 -141.252084291712 -140.661378951869 25.848640866003 -140.636988461795 96.103777889180 96.505750870494 3.896222110819 3.494249129505
524288 4096 84.128492380749 67.944383045380 75.291937646887 -213.317592269792 -20.000090946835 -213.304698317439 9432.003103802884 1497.001091268003 84.128492380749 .122006835632 .382268879809 -213.317592271640 -1120.829100720716 41.999956225423 -1120.504747382820 -1106.121462865492 37.267033242172 -1105.614898044509 89.681800101569 97.319611955951 10.318199898430 2.680388044048
524288 8192 84.808266338265 73.277506950263 78.661714165111 -343.343674148657 -.000008553366 -343.305464073796 8868.836341059951 1347.329995828988 84.808266338265 .058495279987 .259335123501 -343.343674153939 -1266.478400477820 49.363052784430 -1266.173816799687 -1250.233232565886 50.276238732365 -1249.719124915493 94.765138007522 98.281154030703 5.234861992477 1.718845969296
524288 16384 84.958275933982 76.340504858008 80.445990470983 -572.168746806176 85.714305408511 -571.942653908698 8591.506133384025 1292.310645698632 84.958275933982 .033141276002 .222765299581 -572.168746814566 -1244.961278770315 64.621725593366 -1244.719267359800 -1229.674938910482 64.868469419829 -1229.307488190019 96.957274906970 98.461861126499 3.042725093029 1.538138873500
524288 32768 84.765512764464 79.127564125915 81.742132805583 -518.091288408042 78.048798001468 -517.875399606878 7872.437877769052 1199.325543614151 84.765512764464 .023025716188 .142319945854 -518.091288418515 -1205.819148317976 56.359136961078 -1205.624894383465 -1193.074846064366 52.990770410121 -1192.793869148233 97.849587808126 98.972100457812 2.150412191873 1.027899542187
524288 65536 85.750396408160 80.650424425827 83.102393230492 -569.030876829350 65.217171002791 -568.688000531757 8339.357123499061 1188.325332206414 85.750396408160 .012976989759 .086820068375 -569.030876862542 -1184.423544854153 55.274945885290 -1184.266694709892 -1172.707520177304 58.848053878447 -1172.455459391631 98.777426889197 99.357323542651 1.222573110802 .642676457348
524288 131072 85.754055406540 81.208992052122 83.402808778227 -779.136343771523 76.923009437172 -778.192747682944 8338.171303697901 1187.851264032562 85.754055406540 .007190704346 .063216095284 -779.136343843221 -1174.629616156623 62.188944205360 -1174.448460441534 -1163.166579027374 58.823409014044 -1162.899620266724 99.319427166139 99.526336175478 .680572833860 .473663824521
524288 262144 85.387379723456 81.752991806016 83.481462218829 -726.073308071778 82.926832825718 -724.757493247106 8140.659551926280 1189.563668329115 85.387379723456 .003840255726 .031723327515 -726.073308093024 -1168.533675634131 66.180601645026 -1168.372347005443 -1157.396506879416 68.171892953639 -1157.152116916248 99.634411419068 99.759818826606 .365588580931 .240181173393
524288 524288 85.767355186223 81.817952285903 83.727538649643 -519.140131295439 67.948716517365 -517.779828822968 8343.060043680384 1187.438102617116 85.767355186223 .002562446591 .015865135189 -519.140131338643 -1158.864348573471 66.565624359924 -1158.716438886982 -1148.050710763322 67.909651267629 -1147.843771691745 99.756369340502 99.879138309679 .243630659497 .120861690320
