# 1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19
# message_size fragment iterations                timer   core_power  core_energy   dram_power  dram_energy    tot_power   tot_energy      totinst    cachemiss     floatinst        bw  bytesperfrag  fragperbyte  byteperwatt Normalized watt Normalized Energy        BW/Watt              0 Ratio BW / Watts
262144  16384      8   2.1064375000000000 17.7240693000 37.3346442261 7.7215919500 16.2650508432 25.4456612500 53.5996950693 3090030570.420000 60.8749997996 16387.8749599150 124448.9808028958    16.000000 0.0625000000 10302.1099520453 1.009762622619 865.551174916978 4890.774092298100 0.001166612271 0.001155333189 
262144  32768      8   4.2039032750000000 17.7179261000 74.4844475580 7.7189502800 32.4497203617 25.4368763800 106.9341679197 6167044212.389203 252.3749999343 32771.7499883945 62357.2862770016     8.000000 0.1250000000 10305.6678848395 1.009414011778 1726.819426154592 2451.452188761200 0.000584550993 0.000579099344 
262144  65536      1   8.5850055800000000 16.3263818000 140.1620788542 7.7490088000 66.5252837875 24.0753906000 206.6873626417 12505201832.061749 16145.0000404231 65542.0000016637 30535.0995473668     4.000000 0.2500000000 10888.4630100248 0.000000000000 0.000000000000 1268.311698642400 0.000000000000 0.000000000000 
262144 131072      1  15.3918730000000000 17.2375546000 265.3182512338 7.7311396100 118.9967190224 24.9686942100 384.3149702562 22291376887.131170 22155.9999769406 131078.9997826712 17031.3255573249     2.000000 0.5000000000 10498.9070631899 0.000000000000 0.000000000000 682.107178456400 0.000000000000 0.000000000000 
262144 262144      1  32.1452432000000000 16.8192308000 540.6582645029 7.7335642900 248.5973049049 24.5527950900 789.2555694078 46674917556.784832 51439.9998277800 262152.9996085707 8154.9857429605     1.000000 1.0000000000 10676.7477608595 0.000000000000 0.000000000000 332.140830120000 0.000000000000 0.000000000000 

524288      1     80   0.0045630768875000 17.5542923000 0.0801015855 7.7171287800 0.0352138520 25.2714210800 0.1153154374 7175483.397532 0.1000000002 3.4625000043 114897910.5384403847 524288.000000 0.0000019073 20746.2808814865 1.000000000000 1.000000000000 4546555.184796136700 1.000000000000 1.000000000000 
524288      2     80   0.0049658094250000 17.5337236000 0.0870691299 7.7406911300 0.0384387970 25.2744147300 0.1255079269 7813468.631040 0.0999999998 4.4874999945 105579565.2085460367 262144.000000 0.0000038146 20743.8235702322 1.000118459899 1.088387900692 4177329.775443865900 0.918898913946 0.918790074166 
524288      4     80   0.0056631563000000 17.5756837000 0.0995338439 7.7128449800 0.0436790466 25.2885286800 0.1432128905 8875883.330880 0.1500000000 7.0250000169 92578762.1295213059 131072.000000 0.0000076293 20732.2460960192 1.000676954412 1.241922969601 3660899.505107993700 0.805748004429 0.805202918760 
524288      8     80   0.0071990488375000 17.5886607000 0.1266216274 7.7411758600 0.0557291031 25.3298365600 0.1823507304 11270361.338025 0.0499999999 11.0124999755 72827398.7070309272 65536.000000 0.0000152587 20698.4359633783 1.002311523353 1.581321065787 2875162.598642165300 0.633844413407 0.632382646152 
524288     16     80   0.0101357935250000 17.5288835000 0.1776691439 7.7127252900 0.0781745911 25.2416087900 0.2558437349 15802514.489326 0.1625000004 19.0624999979 51726389.1284723067 32768.000000 0.0000305175 20770.7838419438 0.998820316043 2.218642539144 2049250.884078546300 0.450194341098 0.450726055394 
524288     32     80   0.0167395340000000 17.5478338000 0.2937425605 7.7639340200 0.1299646375 25.3117678200 0.4237071980 26101726.536770 0.1624999997 35.0749999386 31320346.1936276123 16384.000000 0.0000610351 20713.2114883629 1.001596536256 3.674331966413 1237382.802195268000 0.272592826508 0.272158315889 
524288     64      8   0.0285071788750000 17.6131069000 0.5020999889 7.7628943400 0.2212982175 25.3760012400 0.7233982065 44255337.840338 0.6249999988 67.7499999637 18391437.5497810461  8192.000000 0.0001220703 20660.7808315192 1.004138277767 6.273212177940 724757.118973920900 0.160067641470 0.159407967024 
524288    128      8   0.0415337595000000 17.5620462000 0.7294178032 7.7005272900 0.3198318485 25.2625734900 1.0492496517 64217928.132116 0.3750000003 131.7500002391 12623177.0567265888  4096.000000 0.0002441406 20753.5467519781 0.999649897408 9.098952186608 499678.984079883100 0.109864287327 0.109902764569 
524288    256      8   0.0555653105000000 17.5922365000 0.9775180835 7.7628810000 0.4313468931 25.3551175000 1.4088649767 84531560.762001 1.8749999994 259.7499995689 9435527.2252100525  2048.000000 0.0004882812 20677.7980815904 1.003311900020 12.217488029999 372135.022652135300 0.082120964436 0.081849885797 
524288    512      8   0.0843517905000000 17.6972418000 1.4927940327 7.7361639400 0.6525592799 25.4334057400 2.1453533127 126170157.311894 1.4999999953 515.7499999965 6215493.4340131167  1024.000000 0.0009765625 20614.1483904939 1.006409796247 18.604216054904 244383.056581281700 0.054095791689 0.053751257083 
524288   1024      8   0.1436387237500000 17.7168157000 2.5448207961 7.7098787000 1.1074371367 25.4266944000 3.6522579328 211814310.190851 6.6250000184 1027.7500025494 3650046.3545785298   512.000000 0.0019531250 20619.5894657860 1.006144225902 31.671890717644 143551.745152469700 0.031767734830 0.031573738647 
524288   2048      8   0.2694500450000000 17.7410363000 4.7803230294 7.7191791300 2.0799331639 25.4602154300 6.8602561933 395833810.236953 10.5000000034 2051.8749993322 1945770.6900735533   256.000000 0.0039062500 20592.4416249136 1.007470666149 59.491221170012 76423.968030562400 0.016934778717 0.016809202774 
524288   4096      8   0.5419160700000000 17.7528839000 9.6205730743 7.7317305600 4.1899490394 25.4846144600 13.8105221136 797799029.573133 82.6250002589 4100.3750059963 967470.8483917075   128.000000 0.0078125000 20572.7263727261 1.008436145293 119.762994614522 37962.938380340200 0.008420264945 0.008349824611 
524288   8192      8   1.0649498950000000 17.7469786000 18.8996429966 7.7205744200 8.2220249179 25.4675530200 27.1216679146 1565585194.178768 222.1249999249 8195.7500055313 492312.3636722833    64.000000 0.0156250000 20586.5086287744 1.007761017450 235.195464853750 19330.964513381500 0.004284780822 0.004251782662 
524288  16384      8   2.1106639375000000 17.7400551000 37.4432945488 7.7318151600 16.3192634296 25.4718702600 53.7625579785 3099837883.861441 569.1249983710 16387.7499786855 248399.5631350952    32.000000 0.0312500000 20583.0194111549 1.007931852323 466.221688699481 9751.916942085300 0.002161915407 0.002144902358 
524288  32768      8   4.2061431500000000 17.7251861000 74.5546700970 7.7200183500 32.4715023007 25.4452044500 107.0261723977 6173355460.026370 591.5000015112 32773.2499587720 124648.1589672001    16.000000 0.0625000000 20604.5897972731 1.006876675809 928.116605803920 4898.689621933800 0.001084860102 0.001077450821 
524288  65536      1   7.6988591000000000 17.3293091000 133.4159090612 7.7205138100 59.4391480028 25.0498229100 192.8550570640 11126380777.860215 10801.9999741073 65542.0000443385 68099.4408639067     8.000000 0.1250000000 20929.8086411102 0.000000000000 0.000000000000 2718.559772201800 0.000000000000 0.000000000000 
524288 131072      1  16.0806459000000000 16.9195505000 272.0773003777 7.7180599400 124.1113889301 24.6376104400 396.1886893078 23357682821.226633 25038.9998991078 131078.9998116437 32603.6655032619     4.000000 0.2500000000 21279.9857874528 0.000000000000 0.000000000000 1323.329045349600 0.000000000000 0.000000000000 
524288 262144      1  32.3884039000000000 16.7110772000 541.2451179577 7.7340818800 250.4945677251 24.4451590800 791.7396856828 47060100504.337853 54082.9999023735 262151.9999499472 16187.5219791241     2.000000 0.5000000000 21447.5184343942 0.000000000000 0.000000000000 662.197448834200 0.000000000000 0.000000000000 
524288 524288      1  63.4461359000000000 17.0016630000 1078.6898212240 7.7394396000 491.0375366514 24.7411026000 1569.7273578754 92081475195.384213 97622.9996519278 524294.9999101971 8263.5134916072     1.000000 1.0000000000 21190.9714969614 0.000000000000 0.000000000000 333.999402743100 0.000000000000 0.000000000000 

1048576      1      8   0.0086648409750000 17.8484002000 0.1546535494 7.7195657100 0.0668888093 25.5679659100 0.2215423587 13591283.534720 0.0000000000 4.5000000023 121015031.0923623153 1048576.000000 0.0000009536 41011.3187607891 1.000000000000 1.000000000000 4733072.295165709300 1.000000000000 1.000000000000 
1048576      2      8   0.0091248498375000 17.6118587000 0.1607055660 7.6537673200 0.0698394775 25.2656260200 0.2305450435 14307122.247020 0.2499999997 5.3749999963 114914329.4052591032 524288.000000 0.0000019073 41502.0787203118 0.988175051114 1.040636404129 4548247.857159531500 0.949587240262 0.960950429978 
1048576      4      8   0.0098764158000000 17.3531291000 0.1713867184 7.6634489800 0.0756874086 25.0165780800 0.2470741270 15550029.422836 0.3749999999 7.5000000074 106169689.6155384628 262144.000000 0.0000038146 41915.2450285878 0.978434427207 1.115245538148 4243973.307461180200 0.877326466449 0.896663529055 
1048576      8      8   0.0114272857875000 17.7110092000 0.2023887637 7.7341912300 0.0883808135 25.4452004300 0.2907695772 17922664.159694 0.3749999999 11.6250000006 91760722.4934383833 131072.000000 0.0000076293 41209.1861050433 0.995198465124 1.312478475840 3606209.459653227900 0.758258884579 0.761917256860 
1048576     16      8   0.0144384556250000 17.5061549000 0.2527618407 7.6749931600 0.1108150482 25.1811480600 0.3635768889 22618575.653954 0.0000000000 19.7500000335 72623833.6865062048 65536.000000 0.0000152587 41641.3102969539 0.984870996333 1.641116809637 2884055.703634435600 0.600122423065 0.609341147520 
1048576     32      8   0.0202465333750000 17.4831603000 0.3539733885 7.6453027800 0.1547908779 25.1284630800 0.5087642664 31605454.497920 0.7499999971 35.7499998536 51790396.9325810572 32768.000000 0.0000305175 41728.6165358267 0.982810410826 2.296464971660 2061025.251233990500 0.427966645672 0.435451884674 
1048576     64      8   0.0334807101250000 17.5180673000 0.5865173332 7.7985433300 0.2611007686 25.3166106300 0.8476181019 52216610.261360 0.9999999985 67.7499997858 31318810.0277786446 16384.000000 0.0000610351 41418.4985235521 0.990169132699 3.825986628293 1237085.425276718500 0.258800991455 0.261370490059 
1048576    128      8   0.0563547747500000 17.5435484000 0.9886627184 7.7277796900 0.4354972837 25.2713280900 1.4241600021 87918481.654933 1.2500000008 131.7499997391 18606693.1267434442  8192.000000 0.0001220703 41492.7144416651 0.988398067290 6.428386926686 736276.821719797600 0.153755223287 0.155560020173 
1048576    256      8   0.0829715922500000 17.5608796000 1.4570541417 7.7681644400 0.6445369724 25.3290440400 2.1015911142 128337383.135375 1.3749999996 259.7500004744 12637771.2125923436  4096.000000 0.0002441406 41398.1671927323 0.990655421286 9.486181905975 498943.868257901400 0.104431417308 0.105416489996 
1048576    512      8   0.1114355170000000 17.5709409000 1.9580268834 7.7429591200 0.8628406526 25.3139000200 2.8208675360 169600845.195388 1.2499999974 515.7499996089 9409710.9093144872  2048.000000 0.0004882812 41422.9336124240 0.990063116835 12.732858641667 371721.105869900100 0.077756546640 0.078536959227 
1048576   1024      8   0.1686177250000000 17.6861520000 2.9821987142 7.7339155000 1.3040752370 25.4200675000 4.2862739512 252157780.041394 3.6249999849 1027.7499977292 6218658.2104580049  1024.000000 0.0009765625 41249.9298044743 0.994215480006 19.347424018762 244635.786685381700 0.051387485953 0.051686467356 
1048576   2048      8   0.3002301700000000 17.6909900000 5.3113689352 7.7350779500 2.3223037679 25.4260679500 7.6336727031 445040025.771808 6.2499999821 2051.8749969895 3492573.7143605521   512.000000 0.0019531250 41240.1949865787 0.994450166254 34.456944256988 137361.927972057900 0.028860660389 0.029021726144 
1048576   4096      8   0.5348171312500000 17.7203952000 9.4771709255 7.7264974200 4.1322631848 25.4468926200 13.6094341103 785516469.421412 13.6250000056 4099.7499987813 1960625.3029876181   256.000000 0.0039062500 41206.4457400928 0.995264649114 61.430392780429 77047.729648792600 0.016201502286 0.016278587107 
1048576   8192      8   1.0849808362500000 17.7143062000 19.2196827545 7.7102845200 8.3655109462 25.4245907200 27.5851937007 1597611659.527689 30.2500000297 8196.1250075073 966446.5628943038   128.000000 0.0078125000 41242.5911413058 0.994392389660 124.514308988152 38012.276128168200 0.007986169603 0.008031205473 
1048576  16384      8   2.1291426875000000 17.7118204000 37.7109928870 7.7136950100 16.4235573241 25.4255154100 54.1345502111 3137087416.207531 68.3750001934 16388.2500490399 492487.4251763833    64.000000 0.0156250000 41241.0912066541 0.994428555619 244.353046241292 19369.810886220400 0.004069638463 0.004092439260 
1048576  32768      8   4.2207869000000000 17.6984124000 74.7012272087 7.7236706700 32.5999679839 25.4220830700 107.3011951926 6216239796.723462 267.1250005152 32772.5000347648 248431.4003154245    32.000000 0.0312500000 41246.6593360085 0.994294311854 484.337152675734 9772.267663171600 0.002052897049 0.002064677454 
1048576  65536      1   7.6277009300000000 17.5103310000 133.5635680533 7.7802450800 59.3453826323 25.2905760800 192.9089506857 11021187728.869570 10427.9999628567 65542.9999345244 137469.4694538843    16.000000 0.0625000000 41461.1354317556 0.000000000000 0.000000000000 5435.600558051100 0.000000000000 0.000000000000 
1048576 131072      1  16.2059043000000000 16.8611820000 273.2507018769 7.7319441000 125.3031461375 24.5931261000 398.5538480144 23519415640.889412 25550.9999583656 131078.9997913400 64703.3316122939     8.000000 0.1250000000 42636.9545594287 0.000000000000 0.000000000000 2630.951890751800 0.000000000000 0.000000000000 
1048576 262144      1  32.5126048000000000 16.7423244000 544.3365766506 7.7323338700 251.3983152970 24.4746582700 795.7348919476 47227210525.173536 54568.0000732194 262153.9999644646 32251.3685522975     4.000000 0.2500000000 42843.3356834771 0.000000000000 0.000000000000 1317.745408189400 0.000000000000 0.000000000000 
1048576 524288      1  63.9617419000000000 16.9824185000 1086.2250689348 7.7440129300 495.3205562989 24.7264314300 1581.5456252337 92909646829.419364 98770.0000755573 524294.9995946739 16393.7999318308     2.000000 0.5000000000 42407.0898774251 0.000000000000 0.000000000000 663.007113591800 0.000000000000 0.000000000000 
1048576 1048576      1 127.9671340000000000 16.8325526000 2154.0135141262 7.8214980200 1000.8946852061 24.6540506200 3154.9081993323 185738343249.597660 205354.0003695728 1048592.0017493573 8194.1039642256     1.000000 1.0000000000 42531.5911028984 0.000000000000 0.000000000000 332.363394986200 0.000000000000 0.000000000000 

